ATF2	gm12878_2	8	6	0.023	0.00785800452502159	75
ATF2	gm12878_6	17	8	0.527	0.459716425299146	47.0588235294118
ATF2	gm12878_12	13	8	0.04	0.00877387693794733	61.5384615384615
ATF2	gm12878_14	24	10	0.359	0.301145101166357	41.6666666666667
ATF2	gm12878_57	9	7	0.08	0.0424738558038768	77.7777777777778
ATF2	gm12878_147	12	9	0.141	0.0904723153556677	75
ATF2	gm12878_164	34	16	0.486	0.398184238648134	47.0588235294118
ATF2	gm12878_209	14	8	0.407	0.246527613784277	57.1428571428571
ATF2	gm12878_237	10	8	0.024	0.0152827139111351	80
ATF2	gm12878_283	14	13	0	0.000367809984524064	92.8571428571429
ATF2	gm12878_412	26	19	0.08	0.05741516661099	73.0769230769231
ELF1	gm12878_1	7	3	0.996	0.997060731672096	42.8571428571429
ELF1	gm12878_2	8	8	0.042	0.0277376242274736	100
ELF1	gm12878_4	10	9	0.255	0.145211322327923	90
ELF1	gm12878_5	9	7	0.605	0.426965169231086	77.7777777777778
ELF1	gm12878_6	17	13	0.618	0.498902992432	76.4705882352941
ELF1	gm12878_9	7	6	0.391	0.221429807714352	85.7142857142857
ELF1	gm12878_10	13	10	0.541	0.398875843628532	76.9230769230769
ELF1	gm12878_11	25	20	0.436	0.32076245201388	80
ELF1	gm12878_14	24	16	0.93	0.883859180349873	66.6666666666667
ELF1	gm12878_15	20	13	0.635	0.517141341692893	65
ELF1	gm12878_50	14	11	0.464	0.317304030773694	78.5714285714286
ELF1	gm12878_53	3	2	0.811	0.584634367748873	66.6666666666667
ELF1	gm12878_54	38	27	0.752	0.70971918528859	71.0526315789474
ELF1	gm12878_56	19	16	0.371	0.267762033673455	84.2105263157895
ELF1	gm12878_63	5	2	0.994	0.980457959432705	40
ELF1	gm12878_64	13	9	0.791	0.685072799381639	69.2307692307692
ELF1	gm12878_66	9	6	0.867	0.796288994349383	66.6666666666667
ELF1	gm12878_67	54	35	0.936	0.918480602982113	64.8148148148148
ELF1	gm12878_70	6	4	0.886	0.800160770104356	66.6666666666667
ELF1	gm12878_71	7	5	0.623	0.468476061911322	71.4285714285714
ELF1	gm12878_72	14	9	0.797	0.698216171148873	64.2857142857143
ELF1	gm12878_74	7	6	0.496	0.297688874285635	85.7142857142857
ELF1	gm12878_76	13	11	0.325	0.206624681239417	84.6153846153846
ELF1	gm12878_126	30	28	0.005	0.0117906431524052	93.3333333333333
ELF1	gm12878_132	11	8	0.686	0.538397447848961	72.7272727272727
ELF1	gm12878_133	11	9	0.374	0.244206858131769	81.8181818181818
ELF1	gm12878_145	15	11	0.816	0.641149982496247	73.3333333333333
ELF1	gm12878_146	10	10	0.109	0.0592947321111827	100
ELF1	gm12878_147	12	12	0.093	0.0658878678971452	100
ELF1	gm12878_163	7	7	0.289	0.144583046097414	100
ELF1	gm12878_164	34	24	0.801	0.816522312115843	70.5882352941177
ELF1	gm12878_165	8	3	0.953	0.91308370406446	37.5
ELF1	gm12878_176	9	6	0.904	0.842913823299342	66.6666666666667
ELF1	gm12878_188	12	8	0.835	0.73565357872985	66.6666666666667
ELF1	gm12878_203	6	5	0.547	0.348702937049844	83.3333333333333
ELF1	gm12878_204	9	7	0.488	0.323270207799557	77.7777777777778
ELF1	gm12878_208	7	6	0.452	0.26662888462904	85.7142857142857
ELF1	gm12878_241	18	17	0.226	0.12129446591416	94.4444444444444
ELF1	gm12878_330	19	19	0.01	0.0125234554174155	100
ELF1	gm12878_331	10	4	1	0.98171063315596	40
ELF1	gm12878_334	6	5	0.59	0.358659827377391	83.3333333333333
ELF1	gm12878_335	15	14	0.199	0.116171120633876	93.3333333333333
ELF1	gm12878_351	9	6	0.871	0.762563871900365	66.6666666666667
ELF1	gm12878_352	7	6	0.51	0.302688767735354	85.7142857142857
ELF1	gm12878_439	10	8	0.585	0.403752726369961	80
ELF1	gm12878_543	9	8	0.44	0.271980506710039	88.8888888888889
ETV6	gm12878_0	8	0	1	0.938570335944598	0
ETV6	gm12878_77	9	1	0.78	0.657477734632729	11.1111111111111
ETV6	gm12878_91	8	1	0.836	0.714945650650661	12.5
ETV6	gm12878_108	20	5	0.408	0.358164110469303	25
ETV6	gm12878_139	10	2	0.635	0.504125348091167	20
ETV6	gm12878_264	8	0	1	0.903881934737731	0
ETV6	gm12878_265	12	1	0.932	0.877645531378854	8.33333333333333
ETV6	gm12878_266	8	0	1	0.936398214049585	0
ETV6	gm12878_267	12	2	0.525	0.486043073055953	16.6666666666667
ETV6	gm12878_268	7	1	0.82	0.68173466133838	14.2857142857143
ETV6	gm12878_273	8	0	1	0.885033722739423	0
ETV6	gm12878_274	10	2	0.176	0.113005957682043	20
ETV6	gm12878_375	12	0	1	0.696836053216284	0
ETV6	gm12878_448	18	2	0.932	0.906894968121367	11.1111111111111
ETV6	gm12878_471	20	2	0.953	0.901275721500642	10
ETV6	gm12878_595	8	1	0.211	0.123041340090386	12.5
IKZF1	gm12878_0	8	4	0.84	0.742451674295437	50
IKZF1	gm12878_101	16	10	0.274	0.1942232771517	62.5
IKZF1	gm12878_447	6	4	0.424	0.257189387511111	66.6666666666667
IKZF1	gm12878_585	8	3	0.919	0.874309577875192	37.5
IKZF2	gm12878_9	7	3	0.81	0.697117705662617	42.8571428571429
IKZF2	gm12878_10	13	8	0.235	0.155682777545216	61.5384615384615
IKZF2	gm12878_11	25	9	0.959	0.933975659368667	36
IKZF2	gm12878_12	13	8	0.336	0.267236564539157	61.5384615384615
IKZF2	gm12878_14	24	12	0.286	0.232425841672763	50
IKZF2	gm12878_17	7	4	0.476	0.338012957979739	57.1428571428571
IKZF2	gm12878_18	7	6	0.116	0.0584362164825216	85.7142857142857
IKZF2	gm12878_20	10	5	0.513	0.412617424141727	50
IKZF2	gm12878_21	32	17	0.584	0.49038900796393	53.125
IKZF2	gm12878_21	32	17	0.584	0.49038900796393	53.125
IKZF2	gm12878_34	8	4	0.486	0.351035153622499	50
IKZF2	gm12878_37	20	13	0.306	0.221112640551845	65
IKZF2	gm12878_47	8	3	0.815	0.693797585035208	37.5
IKZF2	gm12878_48	16	9	0.52	0.430989589637577	56.25
IKZF2	gm12878_80	11	8	0.213	0.126493376494049	72.7272727272727
IKZF2	gm12878_81	10	6	0.447	0.32138690054472	60
IKZF2	gm12878_83	20	13	0.296	0.218936733242754	65
IKZF2	gm12878_84	15	11	0.116	0.0709803384285938	73.3333333333333
IKZF2	gm12878_85	5	4	0.232	0.117188972480731	80
IKZF2	gm12878_136	13	8	0.01	0.00460558365991173	61.5384615384615
IKZF2	gm12878_154	21	8	0.901	0.860771409473165	38.0952380952381
IKZF2	gm12878_178	22	17	0.157	0.121283344463387	77.2727272727273
IKZF2	gm12878_180	12	5	0.921	0.874610808901952	41.6666666666667
IKZF2	gm12878_210	12	7	0.476	0.377124241262568	58.3333333333333
IKZF2	gm12878_214	35	20	0.172	0.137395391383346	57.1428571428571
IKZF2	gm12878_225	43	21	0.886	0.849625543827221	48.8372093023256
IKZF2	gm12878_233	14	6	0.776	0.687319558328506	42.8571428571429
IKZF2	gm12878_236	8	5	0.496	0.357756188156887	62.5
IKZF2	gm12878_239	14	10	0.152	0.0962048928708509	71.4285714285714
IKZF2	gm12878_243	7	4	0.541	0.398027493786536	57.1428571428571
IKZF2	gm12878_256	8	4	0.665	0.544612465274493	50
IKZF2	gm12878_295	10	6	0.311	0.224495706713613	60
IKZF2	gm12878_305	9	6	0.313	0.206795878889071	66.6666666666667
IKZF2	gm12878_308	10	7	0.031	0.00851674091749039	70
IKZF2	gm12878_320	11	4	0.79	0.697493155005948	36.3636363636364
IKZF2	gm12878_337	8	4	0.775	0.700611810425292	50
IKZF2	gm12878_348	9	3	0.895	0.834390226745497	33.3333333333333
IKZF2	gm12878_368	11	6	0.439	0.359943929782287	54.5454545454545
IKZF2	gm12878_369	11	7	0.273	0.195813951032917	63.6363636363636
IKZF2	gm12878_372	12	6	0.724	0.603316950351305	50
IKZF2	gm12878_373	8	3	0.901	0.836770388364811	37.5
IKZF2	gm12878_425	25	17	0.063	0.0497147931440224	68
IKZF2	gm12878_470	9	4	0.755	0.656236624327079	44.4444444444444
IKZF2	gm12878_477	11	3	0.979	0.970121203725573	27.2727272727273
