ATF2	gm12878_2	8	8	0.191	0.0883469503789502	100
ATF2	gm12878_6	17	13	0.863	0.781221830733364	76.4705882352941
ATF2	gm12878_12	13	13	0.432	0.171951335059034	100
ATF2	gm12878_14	24	19	0.866	0.810024986586925	79.1666666666667
ATF2	gm12878_57	9	8	0.814	0.620147333525612	88.8888888888889
ATF2	gm12878_147	12	12	0.339	0.15666770215438	100
ATF2	gm12878_164	34	28	0.993	0.993141852220897	82.3529411764706
ATF2	gm12878_209	14	14	0.854	0.348947206493433	100
ATF2	gm12878_237	10	9	0.509	0.295416386705718	90
ATF2	gm12878_283	14	14	0.262	0.118106438345566	100
ATF2	gm12878_412	26	26	0.427	0.188693778424847	100
ELF1	gm12878_1	7	5	0.997	0.999997936049105	71.4285714285714
ELF1	gm12878_2	8	8	0.414	0.162671611900258	100
ELF1	gm12878_4	10	9	0.865	0.675470894914873	90
ELF1	gm12878_5	9	9	0.453	0.179726033520102	100
ELF1	gm12878_6	17	16	0.641	0.392396479682498	94.1176470588235
ELF1	gm12878_9	7	7	0.474	0.188147432921086	100
ELF1	gm12878_10	13	11	0.812	0.680589587913286	84.6153846153846
ELF1	gm12878_11	25	22	0.855	0.768733233349199	88
ELF1	gm12878_14	24	22	0.904	0.814481717152937	91.6666666666667
ELF1	gm12878_15	20	14	0.954	0.948011913831387	70
ELF1	gm12878_50	14	13	0.769	0.521646968284608	92.8571428571429
ELF1	gm12878_53	3	3	0.925	0.391926210595468	100
ELF1	gm12878_54	38	35	0.816	0.707065345424245	92.1052631578947
ELF1	gm12878_56	19	17	0.82	0.686181332358849	89.4736842105263
ELF1	gm12878_63	5	3	1	0.999999995103132	60
ELF1	gm12878_64	13	10	0.988	0.991897770449073	76.9230769230769
ELF1	gm12878_66	9	8	0.876	0.70588224833093	88.8888888888889
ELF1	gm12878_67	54	49	0.566	0.497820085459373	90.7407407407407
ELF1	gm12878_70	6	6	0.828	0.338725048717963	100
ELF1	gm12878_71	7	7	0.551	0.229437127843759	100
ELF1	gm12878_72	14	11	0.967	0.951926014534328	78.5714285714286
ELF1	gm12878_74	7	7	0.676	0.276308855643913	100
ELF1	gm12878_76	13	12	0.756	0.530226259529251	92.3076923076923
ELF1	gm12878_126	30	30	0.167	0.135873213521648	100
ELF1	gm12878_132	11	9	0.913	0.809077643233939	81.8181818181818
ELF1	gm12878_133	11	10	0.664	0.438321908741955	90.9090909090909
ELF1	gm12878_145	15	14	0.673	0.451959047753138	93.3333333333333
ELF1	gm12878_146	10	10	0.558	0.220149767733866	100
ELF1	gm12878_147	12	12	0.63	0.262051795344909	100
ELF1	gm12878_163	7	7	0.967	0.430950516238295	100
ELF1	gm12878_164	34	31	0.942	0.978761611369731	91.1764705882353
ELF1	gm12878_165	8	8	0.375	0.162867714712494	100
ELF1	gm12878_176	9	9	0.49	0.20008405481917	100
ELF1	gm12878_188	12	12	0.485	0.198810716757012	100
ELF1	gm12878_203	6	6	0.984	0.449291501417834	100
ELF1	gm12878_204	9	8	0.865	0.661165896000872	88.8888888888889
ELF1	gm12878_208	7	7	0.622	0.245802526402375	100
ELF1	gm12878_241	18	18	1	0	100
ELF1	gm12878_330	19	19	0.275	0.130334452257057	100
ELF1	gm12878_331	10	10	1	0	100
ELF1	gm12878_334	6	6	0.729	0.292293230294942	100
ELF1	gm12878_335	15	14	0.799	0.595159996966733	93.3333333333333
ELF1	gm12878_351	9	8	0.901	0.729048604041914	88.8888888888889
ELF1	gm12878_352	7	6	0.923	0.794847915441909	85.7142857142857
ELF1	gm12878_439	10	9	0.841	0.644262187802206	90
ELF1	gm12878_543	9	9	0.877	0.360648453671766	100
ETV6	gm12878_0	8	2	0.98	0.970313805128435	25
ETV6	gm12878_77	9	6	0.957	0.827673781577748	66.6666666666667
ETV6	gm12878_91	8	7	0.255	0.1444230272497	87.5
ETV6	gm12878_108	20	13	0.641	0.559852718946049	65
ETV6	gm12878_139	10	10	0.043	0.0315204739144072	100
ETV6	gm12878_264	8	1	0.999	0.998436177279386	12.5
ETV6	gm12878_265	12	7	0.902	0.92626377498505	58.3333333333333
ETV6	gm12878_266	8	7	0.607	0.38385785922954	87.5
ETV6	gm12878_267	12	8	0.702	0.634142215622991	66.6666666666667
ETV6	gm12878_268	7	3	0.882	0.810177510011081	42.8571428571429
ETV6	gm12878_273	8	4	0.771	0.680643589813246	50
ETV6	gm12878_274	10	9	0.107	0.0567195703452078	90
ETV6	gm12878_375	12	1	1	1	8.33333333333333
ETV6	gm12878_448	18	10	0.966	0.978405176039987	55.5555555555556
ETV6	gm12878_471	20	9	0.967	0.948878724654015	45
ETV6	gm12878_595	8	8	0.858	0.351228359847809	100
IKZF1	gm12878_0	8	6	0.947	0.921298296222303	75
IKZF1	gm12878_101	16	15	0.636	0.399920794233908	93.75
IKZF1	gm12878_447	6	6	0.9	0.371379165537991	100
IKZF1	gm12878_585	8	8	0.633	0.250848681714569	100
IKZF2	gm12878_9	7	6	0.736	0.481863681015986	85.7142857142857
IKZF2	gm12878_10	13	11	0.753	0.613340703562245	84.6153846153846
IKZF2	gm12878_11	25	21	0.911	0.853135262653342	84
IKZF2	gm12878_12	13	13	0.849	0.343545065144566	100
IKZF2	gm12878_14	24	20	0.799	0.691205390205253	83.3333333333333
IKZF2	gm12878_17	7	6	0.781	0.576040310365337	85.7142857142857
IKZF2	gm12878_18	7	6	0.928	0.795008136977087	85.7142857142857
IKZF2	gm12878_20	10	9	0.78	0.556959475252063	90
IKZF2	gm12878_21	32	32	0.217	0.144614596550317	100
IKZF2	gm12878_21	32	32	0.217	0.144614596550317	100
IKZF2	gm12878_34	8	8	0.502	0.216649311721424	100
IKZF2	gm12878_37	20	19	0.626	0.385916065400663	95
IKZF2	gm12878_47	8	8	0.393	0.164385127274672	100
IKZF2	gm12878_48	16	13	0.905	0.833754549894602	81.25
IKZF2	gm12878_80	11	10	0.569	0.351573003828091	90.9090909090909
IKZF2	gm12878_81	10	9	0.695	0.477674810832354	90
IKZF2	gm12878_83	20	19	0.566	0.340035172820263	95
IKZF2	gm12878_84	15	14	0.572	0.345473754773407	93.3333333333333
IKZF2	gm12878_85	5	5	0.58	0.23446708582438	100
IKZF2	gm12878_136	13	12	0.046	0.0350243952322541	92.3076923076923
IKZF2	gm12878_154	21	11	1	0.999996018518716	52.3809523809524
IKZF2	gm12878_178	22	22	0.24	0.116404855218865	100
IKZF2	gm12878_180	12	10	0.929	0.869841981399406	83.3333333333333
IKZF2	gm12878_210	12	11	0.47	0.282871020425797	91.6666666666667
IKZF2	gm12878_214	35	31	0.515	0.3780172758366	88.5714285714286
IKZF2	gm12878_225	43	42	0.094	0.0593153705239645	97.6744186046512
IKZF2	gm12878_233	14	12	0.825	0.696184988102648	85.7142857142857
IKZF2	gm12878_236	8	8	0.55	0.230907296990203	100
IKZF2	gm12878_239	14	14	0.295	0.156708541836797	100
IKZF2	gm12878_243	7	6	0.76	0.508165928438828	85.7142857142857
IKZF2	gm12878_256	8	8	0.485	0.203825908821074	100
IKZF2	gm12878_295	10	10	0.446	0.206024550779601	100
IKZF2	gm12878_305	9	9	0.54	0.226228457753918	100
IKZF2	gm12878_308	10	9	0.751	0.520112774035911	90
IKZF2	gm12878_320	11	8	0.934	0.904799898362839	72.7272727272727
IKZF2	gm12878_337	8	7	0.864	0.684586569999035	87.5
IKZF2	gm12878_348	9	8	0.739	0.486538632544088	88.8888888888889
IKZF2	gm12878_368	11	9	0.83	0.716177182707901	81.8181818181818
IKZF2	gm12878_369	11	11	0.298	0.149791102231168	100
IKZF2	gm12878_372	12	12	0.263	0.11737321941206	100
IKZF2	gm12878_373	8	5	0.995	0.984328044107481	62.5
IKZF2	gm12878_425	25	25	0.323	0.180200926276622	100
IKZF2	gm12878_470	9	8	0.735	0.504436983047591	88.8888888888889
IKZF2	gm12878_477	11	8	0.978	0.989822714376214	72.7272727272727
IKZF2	gm12878_496	6	6	0.899	0.380433041083721	100
IRF3	gm12878_2	8	2	0.444	0.309523910401359	25
IRF3	gm12878_4	10	3	0.832	0.769050188681768	30
IRF3	gm12878_6	17	3	0.899	0.864049661152696	17.6470588235294
IRF3	gm12878_9	7	5	0.012	0.00245745220425682	71.4285714285714
IRF3	gm12878_10	13	5	0.603	0.510502432670388	38.4615384615385
IRF3	gm12878_11	25	10	0.655	0.584382338346714	40
IRF3	gm12878_12	13	5	0.966	0.960327597648259	38.4615384615385
IRF3	gm12878_13	8	1	0.913	0.890113053289761	12.5
IRF3	gm12878_15	20	4	0.505	0.60120268195131	20
