ATF2	gm12878_2	8	6	0.081	0.0348734160506095	75
ATF2	gm12878_6	17	8	0.704	0.622440961553917	47.0588235294118
ATF2	gm12878_12	13	9	0.035	0.0199134289572335	69.2307692307692
ATF2	gm12878_14	24	11	0.52	0.46399979239184	45.8333333333333
ATF2	gm12878_57	9	7	0.126	0.0723995847383254	77.7777777777778
ATF2	gm12878_147	12	9	0.284	0.193571173681988	75
ATF2	gm12878_164	34	18	0.626	0.54630952730408	52.9411764705882
ATF2	gm12878_209	14	10	0.334	0.195194193733527	71.4285714285714
ATF2	gm12878_237	10	8	0.056	0.0359360829261684	80
ATF2	gm12878_283	14	13	0	0.000688054498808045	92.8571428571429
ATF2	gm12878_412	26	22	0.037	0.0322569286286713	84.6153846153846
ELF1	gm12878_1	7	3	0.999	0.999505393638553	42.8571428571429
ELF1	gm12878_2	8	8	0.047	0.0308766793190195	100
ELF1	gm12878_4	10	9	0.318	0.185515917321311	90
ELF1	gm12878_5	9	7	0.665	0.474916889125477	77.7777777777778
ELF1	gm12878_6	17	13	0.694	0.571519342688146	76.4705882352941
ELF1	gm12878_9	7	6	0.432	0.259678633510176	85.7142857142857
ELF1	gm12878_10	13	10	0.637	0.487131516460321	76.9230769230769
ELF1	gm12878_11	25	21	0.371	0.262837218412028	84
ELF1	gm12878_14	24	16	0.975	0.964510088653145	66.6666666666667
ELF1	gm12878_15	20	13	0.728	0.610607392920292	65
ELF1	gm12878_50	14	11	0.644	0.516440771687025	78.5714285714286
ELF1	gm12878_53	3	2	0.883	0.666397730022091	66.6666666666667
ELF1	gm12878_54	38	28	0.778	0.719224950046703	73.6842105263158
ELF1	gm12878_56	19	16	0.398	0.28730071478067	84.2105263157895
ELF1	gm12878_63	5	3	0.935	0.881545983089667	60
ELF1	gm12878_64	13	10	0.664	0.535988879158257	76.9230769230769
ELF1	gm12878_66	9	6	0.901	0.843280834822624	66.6666666666667
ELF1	gm12878_67	54	37	0.885	0.84644756826242	68.5185185185185
ELF1	gm12878_70	6	5	0.734	0.498580207230611	83.3333333333333
ELF1	gm12878_71	7	5	0.684	0.525410828998087	71.4285714285714
ELF1	gm12878_72	14	9	0.867	0.801541561808304	64.2857142857143
ELF1	gm12878_74	7	7	0.217	0.0997179586206951	100
ELF1	gm12878_76	13	11	0.401	0.267159174648971	84.6153846153846
ELF1	gm12878_126	30	28	0.014	0.0247974815181604	93.3333333333333
ELF1	gm12878_132	11	8	0.731	0.605239187261106	72.7272727272727
ELF1	gm12878_133	11	9	0.485	0.332475329568865	81.8181818181818
ELF1	gm12878_145	15	11	0.821	0.653658134996986	73.3333333333333
ELF1	gm12878_146	10	10	0.112	0.0634660808968378	100
