ARNT	k562_0	8	0	0.356	0.992106912360599	0
ARNT	k562_2	8	2	0.795	0.702080839125737	25
ARNT	k562_3	23	3	0.728	0.696832734059508	13.0434782608696
ARNT	k562_4	6	0	0.992	0.768985685835528	0
ARNT	k562_80	59	21	0	1.67131624737416e-14	35.5932203389831
ARNT	k562_87	19	7	0.394	0.31830228647462	36.8421052631579
ARNT	k562_246	15	1	0.601	0.640800583743626	6.66666666666667
ARNT	k562_248	10	2	0.418	0.391858276979078	20
ARNT	k562_274	15	0	1	0.916246913960984	0
ARNT	k562_280	7	3	0.187	0.0968470938369687	42.8571428571429
ARNT	k562_338	12	6	0.078	0.0355974071993741	50
ARNT	k562_357	15	5	0.313	0.211708995816359	33.3333333333333
ARNT	k562_361	6	0	1	0.848013279767236	0
ARNT	k562_362	12	0	1	0.94140122665366	0
ARNT	k562_379	15	5	0.551	0.485150922505512	33.3333333333333
ARNT	k562_380	10	5	0.48	0.372791430083629	50
ARNT	k562_400	10	4	0.523	0.416181572174835	40
ARNT	k562_422	11	4	0.547	0.436989307086202	36.3636363636364
ARNT	k562_423	9	1	0.77	0.807680777023683	11.1111111111111
ARNT	k562_470	6	0	0.979	0.863435656148361	0
ARNT	k562_492	14	3	0.982	0.974598191318157	21.4285714285714
ARNT	k562_493	16	6	0.665	0.541170444008803	37.5
ARNT	k562_506	8	2	0.572	0.467570931943151	25
ARNT	k562_507	8	0	1	0.930827104062322	0
ARNT	k562_508	7	1	0.639	0.559192329534086	14.2857142857143
ARNT	k562_509	8	1	0.563	0.532918219588719	12.5
ARNT	k562_530	8	2	0.623	0.532835597787723	25
ARNT	k562_531	7	3	0.413	0.298757875099192	42.8571428571429
ARNT	k562_559	8	2	0.616	0.583342623113223	25
ARNT	k562_668	6	0	0.999	0.814225191192538	0
ARNT	k562_669	7	0	0.923	0.82698743858877	0
ARNT	k562_687	8	3	0.419	0.376302610308959	37.5
ARNT	k562_700	7	2	0.471	0.3781225554817	28.5714285714286
ARNT	k562_701	8	2	0.535	0.431204534924257	25
ARNT	k562_725	8	0	0.937	0.8104918905938	0
ARNT	k562_732	10	6	0.123	0.0820320829137715	60
ARNT	k562_786	9	0	0.99	0.832930064269414	0
ARNT	k562_793	18	0	0.999	0.895307163549859	0
ARNT	k562_795	11	3	0.282	0.247059468137921	27.2727272727273
ARNT	k562_799	7	2	0.239	0.254197223978001	28.5714285714286
ATF3	k562_273	6	1	0.79	0.722615993381148	16.6666666666667
ATF3	k562_274	15	5	0.56	0.475224622132256	33.3333333333333
ATF3	k562_280	7	4	0.19	0.094257615390064	57.1428571428571
ATF3	k562_338	12	3	0.867	0.790942646650902	25
ATF3	k562_356	16	7	0.36	0.282686794532567	43.75
ATF3	k562_361	6	2	0.648	0.528204301337059	33.3333333333333
ATF3	k562_399	13	4	0.788	0.732598945507828	30.7692307692308
ATF3	k562_423	9	3	0.176	0.115027427174007	33.3333333333333
ATF3	k562_425	11	2	0.918	0.862484458022547	18.1818181818182
ATF3	k562_461	13	4	0.748	0.645940574473334	30.7692307692308
ATF3	k562_469	12	5	0.517	0.4379569625279	41.6666666666667
ATF3	k562_655	9	4	0.38	0.276039399659674	44.4444444444444
ATF3	k562_716	10	2	0.825	0.766130254402044	20
ATF3	k562_724	6	3	0.375	0.247407820303562	50
ATF3	k562_756	12	3	0.697	0.644294844031727	25
ATF7	k562_190	14	11	0.593	0.441966000577012	78.5714285714286
ATF7	k562_273	6	4	0.489	0.444473358852346	66.6666666666667
ATF7	k562_314	7	7	0.075	0.0406930798584595	100
ATF7	k562_315	10	7	0.918	0.890722713960366	70
ATF7	k562_493	16	9	0.983	0.985313675123972	56.25
ATF7	k562_653	9	8	0.132	0.0778630700762604	88.8888888888889
ATF7	k562_677	18	18	0.117	0.0926472151687244	100
BHLHE40	k562_2	8	4	0.826	0.721512247411931	50
BHLHE40	k562_3	23	10	0.814	0.759269524008651	43.4782608695652
BHLHE40	k562_4	6	2	0.778	0.678880150212944	33.3333333333333
BHLHE40	k562_274	15	7	0.815	0.771407257359492	46.6666666666667
BHLHE40	k562_338	12	12	0.01	0.00940931487960734	100
BHLHE40	k562_357	15	10	0.385	0.285345404546716	66.6666666666667
BHLHE40	k562_362	12	6	0.571	0.467013936168414	50
BHLHE40	k562_492	14	9	0.715	0.686719801232832	64.2857142857143
BHLHE40	k562_522	11	8	0.238	0.145185013129549	72.7272727272727
BHLHE40	k562_559	8	6	0.659	0.444753829089645	75
BHLHE40	k562_724	6	1	0.93	0.842107054129754	16.6666666666667
BHLHE40	k562_799	7	4	0.451	0.390523816303531	57.1428571428571
BHLHE40	k562_800	10	8	0.35	0.230174409451521	80
BHLHE40	k562_801	11	9	0.327	0.205650810153979	81.8181818181818
CDC5L	k562_7	18	0	1	0.795861526097701	0
CDC5L	k562_23	36	1	0.968	0.924278712667802	2.77777777777778
CDC5L	k562_40	7	0	1	0.803956270803425	0
CDC5L	k562_45	26	3	0.37	0.272959951977224	11.5384615384615
CDC5L	k562_54	40	1	0.463	0.285843885739257	2.5
CDC5L	k562_96	21	1	0.678	0.591745339093469	4.76190476190476
CDC5L	k562_106	7	2	0.098	0.0183478862727353	28.5714285714286
CDC5L	k562_113	24	1	0.435	0.178115627483678	4.16666666666667
CDC5L	k562_149	17	1	0.518	0.574241320824469	5.88235294117647
CDC5L	k562_162	9	0	1	0.819774465781903	0
CDC5L	k562_175	11	1	0.522	0.40769996261841	9.09090909090909
CDC5L	k562_183	20	1	0.314	0.509623639767019	5
CDC5L	k562_193	15	0	1	0.794761723350465	0
CDC5L	k562_205	16	2	0.769	0.680329712234374	12.5
CDC5L	k562_217	11	3	0.206	0.117625300129264	27.2727272727273
CDC5L	k562_259	8	0	0.998	0.731200899913298	0
CDC5L	k562_395	17	1	0.945	0.864802273470345	5.88235294117647
CDC5L	k562_460	9	0	0.997	0.914963614586453	0
IKZF1	k562_1	16	6	0.992	0.984120258084932	37.5
IKZF1	k562_2	8	7	0.215	0.11784133688918	87.5
IKZF1	k562_49	11	7	0.629	0.499499809705723	63.6363636363636
IKZF1	k562_88	14	4	0.964	0.922903652980925	28.5714285714286
IKZF1	k562_235	12	11	0.015	0.00958273912167162	91.6666666666667
IKZF1	k562_323	8	6	0.628	0.46263968303963	75
IKZF1	k562_338	12	10	0.168	0.103691736032149	83.3333333333333
IKZF1	k562_379	15	5	0.965	0.962892285813115	33.3333333333333
IKZF1	k562_380	10	10	0.394	0.20174604383648	100
IKZF1	k562_492	14	11	0.993	0.964342243402396	78.5714285714286
IKZF1	k562_702	11	8	0.748	0.668995824856699	72.7272727272727
IKZF1	k562_751	7	2	0.991	0.991690957366271	28.5714285714286
IKZF1	k562_761	9	8	0.096	0.051449275625672	88.8888888888889
IKZF1	k562_786	9	5	0.795	0.718709818301411	55.5555555555556
IKZF1	k562_787	7	1	0.961	0.992464984924227	14.2857142857143
KLF16	k562_0	8	2	0.232	0.652724702153598	25
KLF16	k562_1	16	3	0.783	0.68455198089401	18.75
KLF16	k562_2	8	3	0.44	0.314506409042404	37.5
KLF16	k562_3	23	3	0.77	0.699441299532435	13.0434782608696
KLF16	k562_4	6	0	0.988	0.806146693310476	0
KLF16	k562_49	11	4	0.24	0.155787539861147	36.3636363636364
KLF16	k562_77	8	1	0.91	0.820809962995023	12.5
KLF16	k562_87	19	6	0.437	0.355466715016834	31.5789473684211
KLF16	k562_157	22	4	0.293	0.210669759981911	18.1818181818182
KLF16	k562_236	6	0	1	0.903105976933927	0
KLF16	k562_244	11	1	0.765	0.625579581789686	9.09090909090909
KLF16	k562_245	8	1	0.499	0.482448292629018	12.5
KLF16	k562_246	15	3	0.203	0.138072738893069	20
KLF16	k562_248	10	5	0.073	0.0260816020613424	50
KLF16	k562_273	6	0	0.923	0.953233508968023	0
KLF16	k562_274	15	1	0.97	0.916213400316738	6.66666666666667
KLF16	k562_322	14	3	0.788	0.709281431635415	21.4285714285714
KLF16	k562_338	12	3	0.78	0.706852889826668	25
KLF16	k562_363	9	1	0.6	0.501912434192396	11.1111111111111
KLF16	k562_408	13	3	0.629	0.560064431024635	23.0769230769231
KLF16	k562_409	8	3	0.317	0.221029187105125	37.5
KLF16	k562_472	9	6	0.036	0.0141035288070012	66.6666666666667
KLF16	k562_473	11	2	0.811	0.716153130476025	18.1818181818182
KLF16	k562_492	14	5	0.577	0.4240095057224	35.7142857142857
KLF16	k562_493	16	3	0.946	0.898438587355342	18.75
KLF16	k562_497	26	7	0.529	0.491381203348988	26.9230769230769
KLF16	k562_512	15	6	0.238	0.171999259187081	40
KLF16	k562_513	10	4	0.328	0.241997587438773	40
KLF16	k562_528	10	0	1	0.848776185409577	0
KLF16	k562_529	10	1	0.644	0.532738288200902	10
KLF16	k562_649	6	3	0.289	0.177393033392579	50
KLF16	k562_650	7	4	0.113	0.0472548622796962	57.1428571428571
KLF16	k562_682	13	5	0.193	0.116649033866792	38.4615384615385
KLF16	k562_702	11	3	0.675	0.61352908794169	27.2727272727273
KLF16	k562_724	6	0	0.994	0.768779390212193	0
KLF16	k562_741	20	7	0.497	0.39023317490619	35
KLF16	k562_742	7	0	0.997	0.947448477802157	0
KLF16	k562_743	11	2	0.876	0.797881311996208	18.1818181818182
KLF16	k562_751	7	0	0.995	0.946906129484062	0
KLF16	k562_752	7	2	0.716	0.607762583044321	28.5714285714286
KLF16	k562_761	9	4	0.18	0.0908557623508861	44.4444444444444
KLF16	k562_786	9	0	0.993	0.927038471936974	0
KLF16	k562_787	7	0	0.968	0.892245919130674	0
MAFK	k562_8	7	3	0.213	0.119472077512419	42.8571428571429
MAFK	k562_10	14	2	0.824	0.745224606904896	14.2857142857143
MAFK	k562_11	6	0	0.986	0.86337911459318	0
MAFK	k562_12	13	2	0.885	0.822773806335099	15.3846153846154
MAFK	k562_13	16	2	0.768	0.690431369552393	12.5
MAFK	k562_14	8	2	0.406	0.290145264259565	25
MAFK	k562_16	14	5	0.105	0.0598790086118362	35.7142857142857
MAFK	k562_17	6	3	0.116	0.0503214213319909	50
MAFK	k562_19	18	6	0.566	0.512849117312173	33.3333333333333
MAFK	k562_20	9	0	1	0.940167029513617	0
MAFK	k562_21	9	0	1	0.931641683995682	0
MAFK	k562_65	11	4	0.162	0.094321809105848	36.3636363636364
MAFK	k562_95	24	3	0.072	0.0407546177200794	12.5
MAFK	k562_108	8	2	0.508	0.384852139747059	25
MAFK	k562_118	20	4	0.405	0.379056421540162	20
MAFK	k562_119	13	2	0.665	0.586482878276721	15.3846153846154
MAFK	k562_141	25	9	0.024	0.00457247476446509	36
MAFK	k562_155	14	1	0.948	0.874332775049871	7.14285714285714
MAFK	k562_164	13	3	0.805	0.710990983400688	23.0769230769231
MAFK	k562_165	19	4	0.826	0.765352687128622	21.0526315789474
MAFK	k562_171	6	2	0.317	0.224458233900934	33.3333333333333
MAFK	k562_180	12	2	0.62	0.548393917366466	16.6666666666667
MAFK	k562_182	25	3	0.839	0.771867458758026	12
MAFK	k562_199	10	0	0.999	0.927738403794027	0
MAFK	k562_200	7	2	0.282	0.153264971229047	28.5714285714286
MAFK	k562_211	10	2	0.24	0.136646204261011	20
MAFK	k562_212	10	1	0.595	0.479035976660531	10
MAFK	k562_284	15	2	0.24	0.159971964331323	13.3333333333333
MAFK	k562_285	10	0	1	0.790626465947349	0
MAFK	k562_291	11	2	0.554	0.443170350761856	18.1818181818182
MAFK	k562_299	17	6	0.471	0.433694914807007	35.2941176470588
MAFK	k562_338	12	3	0.402	0.266452406275942	25
MAFK	k562_389	6	1	0.597	0.508654769959779	16.6666666666667
MAFK	k562_390	13	2	0.683	0.597646289721129	15.3846153846154
MAFK	k562_451	18	7	0.045	0.0237827372025645	38.8888888888889
MAFK	k562_463	12	6	0.002	2.40409571914536e-05	50
MAFK	k562_539	14	2	0.597	0.471843223203771	14.2857142857143
MAFK	k562_543	15	3	0.797	0.753201122185872	20
MAFK	k562_549	9	2	0.477	0.35779940996422	22.2222222222222
MAFK	k562_585	8	4	0.061	0.0150809224987512	50
MAFK	k562_586	9	1	0.5	0.753367603439664	11.1111111111111
MAFK	k562_619	8	1	0.78	0.632300226046107	12.5
MAFK	k562_620	7	0	0.935	0.849755522615727	0
MAFK	k562_626	11	3	0.315	0.237569948136384	27.2727272727273
MAFK	k562_650	7	2	0.533	0.452703251516995	28.5714285714286
MAFK	k562_696	11	2	0.79	0.73413988215697	18.1818181818182
MAFK	k562_697	8	2	0.576	0.541910390871847	25
MAFK	k562_707	9	2	0.564	0.451757959431402	22.2222222222222
MAFK	k562_739	6	1	0.563	0.508914452869116	16.6666666666667
MAFK	k562_740	9	3	0.205	0.109409395128226	33.3333333333333
MAFK	k562_783	15	8	0.057	0.03228798242413	53.3333333333333
MGA	k562_7	18	9	0.769	0.707919763549563	50
MGA	k562_10	14	10	0.213	0.154753721341372	71.4285714285714
MGA	k562_11	6	3	0.815	0.732561095299216	50
MGA	k562_13	16	7	0.908	0.872637352958068	43.75
MGA	k562_14	8	6	0.286	0.172971892340001	75
MGA	k562_16	14	10	0.169	0.105922423155923	71.4285714285714
MGA	k562_19	18	12	0.337	0.248074782152974	66.6666666666667
MGA	k562_38	9	6	0.482	0.372329989626911	66.6666666666667
MGA	k562_39	19	13	0.271	0.196958622714347	68.4210526315789
MGA	k562_42	10	8	0.16	0.109846021810557	80
MGA	k562_44	9	6	0.389	0.28433407841152	66.6666666666667
MGA	k562_46	16	10	0.502	0.36987116201223	62.5
MGA	k562_58	15	8	0.666	0.556982243021347	53.3333333333333
MGA	k562_59	9	5	0.516	0.39805355423002	55.5555555555556
MGA	k562_83	8	3	0.776	0.665304862518461	37.5
MGA	k562_90	8	6	0.282	0.177792441563631	75
MGA	k562_95	24	15	0.146	0.105279728707239	62.5
MGA	k562_98	16	13	0.052	0.0363678492378464	81.25
MGA	k562_100	12	7	0.595	0.48555090060799	58.3333333333333
MGA	k562_103	10	9	0.08	0.0510208310900711	90
MGA	k562_104	11	7	0.499	0.357167689571354	63.6363636363636
MGA	k562_109	20	14	0.124	0.0843505053238789	70
MGA	k562_130	8	5	0.559	0.415793866127632	62.5
MGA	k562_141	25	15	0.626	0.515092320418842	60
MGA	k562_154	12	5	0.839	0.777267658108678	41.6666666666667
MGA	k562_162	9	5	0.637	0.504680223675174	55.5555555555556
MGA	k562_165	19	12	0.452	0.351840974025943	63.1578947368421
MGA	k562_171	6	3	0.571	0.491949165818122	50
MGA	k562_174	12	11	0.029	0.02098317273484	91.6666666666667
MGA	k562_196	9	6	0.498	0.355578419138926	66.6666666666667
MGA	k562_204	14	9	0.481	0.36276019891031	64.2857142857143
MGA	k562_205	16	12	0.136	0.0894551104961977	75
MGA	k562_206	6	3	0.786	0.646673563302404	50
MGA	k562_211	10	3	0.847	0.777357847226602	30
MGA	k562_216	9	4	0.887	0.81121989245037	44.4444444444444
MGA	k562_223	7	6	0.174	0.0984906227124118	85.7142857142857
MGA	k562_226	6	3	0.675	0.541065270906672	50
MGA	k562_249	12	10	0.088	0.0573242136186672	83.3333333333333
MGA	k562_261	13	6	0.834	0.791247763682308	46.1538461538462
MGA	k562_272	8	8	0.027	0.015759254672898	100
MGA	k562_290	7	2	0.937	0.868541223591378	28.5714285714286
MGA	k562_291	11	2	0.998	0.996152937783051	18.1818181818182
MGA	k562_306	9	8	0.054	0.0360023498194132	88.8888888888889
MGA	k562_325	8	4	0.794	0.680971691861386	50
MGA	k562_326	7	5	0.38	0.221796000251383	71.4285714285714
MGA	k562_329	19	12	0.503	0.39953918761442	63.1578947368421
MGA	k562_341	7	6	0.154	0.0816972832254719	85.7142857142857
MGA	k562_349	9	7	0.242	0.158233782849566	77.7777777777778
MGA	k562_352	12	6	0.721	0.654462811924772	50
MGA	k562_374	12	7	0.551	0.446692459371274	58.3333333333333
MGA	k562_376	11	7	0.57	0.427080773727626	63.6363636363636
MGA	k562_435	9	3	0.933	0.870661614142756	33.3333333333333
MGA	k562_436	22	10	0.782	0.711680311698977	45.4545454545455
MGA	k562_451	18	14	0.117	0.0965820707490482	77.7777777777778
