LaminAC_bin_mean	LaminAC_gene_mean	LaminB_bin_mean	LaminB_gene_mean	SON_Sucrose_bin_mean	SON_Sucrose_gene_mean	index	source
-0.243104353233831	-0.3455666666666667	-0.684888780487804	-0.7215	-0.21765290556900738	-0.2753777777777778	22	him
-0.7398764317945156	-0.7738027777777776	-1.3221252617801018	-1.3239611111111111	0.5902828607836892	0.5831527777777776	23	him
0.1673144778987825	0.10074545454545449	-0.5333327025428738	-0.5141181818181818	-0.21176212765957494	-0.24173636363636367	24	him
0.06109134125636669	0.016276190476190493	-0.14543344208809125	-0.15063333333333334	-0.15389597574421163	-0.13008571428571433	25	him
-0.841605412719891	-0.8397473684210527	-1.6589994263862362	-1.7036684210526316	0.6558568376068381	0.6929736842105264	26	him
-1.0449881606765334	-1.0276142857142856	-1.546224621212121	-1.2725571428571427	0.6451190476190471	0.43	27	him
0.29141127922971055	0.22620000000000007	0.6348323304894472	0.7056769230769231	-0.8329181195801011	-0.8870153846153848	28	him
0.20130325329202164	0.10974285714285714	0.26473427697016094	0.37355	-0.49677602996254744	-0.5611214285714284	29	him
-0.7114766652342078	-0.7743531250000001	-0.7362364792777986	-0.6441531249999998	-0.18419698890649758	-0.29454374999999994	30	him
-0.18387795414462074	-0.3501714285714286	-0.6786708551483424	-0.7276285714285714	-0.09098784722222225	-0.1538142857142857	31	him
0.12461111111111081	-0.04054999999999999	0.24230501319261186	0.35909285714285716	-0.3584091555555556	-0.5442928571428571	32	him
0.42995107581967307	0.36105238095238096	0.8450137048192761	0.9647571428571428	-0.8904598492462285	-0.9763904761904763	33	him
-0.9071131845841799	-0.9888571428571428	-2.203988380281689	-2.4664428571428574	2.080814922813035	2.2230714285714286	34	him
-0.01965044585987258	-0.14722	-0.06041604244694139	0.14562499999999998	-0.21705546064673586	-0.350785	35	him
-0.5571967937608309	-0.6703461538461539	-1.1917548467274228	-1.1805153846153849	0.07362382495948133	-0.01825384615384616	36	him
-1.334971751412427	-1.31490625	-2.1845790636042395	-2.3236750000000006	1.5367262978723406	1.577025	37	him
-0.638595043731779	-0.5928222222222223	-1.3298048064085455	-1.4438333333333333	0.4934713147410363	0.5205000000000001	38	him
-0.4996956395348838	-0.6279052631578947	-0.7786602590320386	-0.7834631578947369	0.3095568588469181	0.2349263157894737	39	him
-1.5638114537444938	-1.3461999999999998	-1.5181110220440854	-1.7817857142857143	0.8953322820037097	0.8305714285714286	40	him
0.1620087613293051	-0.002383333333333359	-0.12130634765624977	0.003458333333333346	-0.25357270029673606	-0.4038999999999999	41	him
-1.4488096828046741	-1.63794	-1.810664751552796	-1.6579599999999999	0.7050135935397036	0.6640900000000001	42	him
-0.25517061567164195	-0.28112	-0.3018296296296296	-0.27632	-0.41461427312775384	-0.4313666666666667	43	him
-0.1456564907275321	-0.19607777777777777	-0.8026445040214483	-0.7777555555555556	0.2867494102228049	0.1820666666666667	44	him
0.36064547781569983	0.25425	0.5469142857142862	0.7099576923076923	-0.7746048208191116	-0.8882615384615383	45	him
-0.4542792349726766	-0.5779437500000002	-0.39141330309901623	-0.33608125	-0.3352214659685862	-0.36861249999999995	46	him
-0.29286030341340175	-0.31428	-0.4011577395577404	-0.324385	-0.1678494089834515	-0.19533	47	him
-0.3292958855098386	-0.33486249999999995	-0.5991415584415587	-0.5936875	-0.1446007949125597	-0.29669999999999996	48	him
-1.0863162130177517	-1.1123636363636364	-1.7451805464480883	-1.5879818181818182	0.5985688473520244	0.5790545454545454	49	him
-0.3098227544910177	-0.32746666666666663	-1.0881222966507185	-1.1316916666666668	-0.1460813397129188	-0.1884916666666666	50	him
0.18779463696369622	0.15005333333333334	-0.04207566265060242	-0.028953333333333327	-0.24817668810289395	-0.2778400000000001	51	him
-0.03538215796897059	-0.07689444444444447	-0.18063301823092484	-0.12025555555555556	-0.3800758393680059	-0.48931111111111114	52	him
-1.4312095707942774	-1.4699297872340424	-2.0497132079798246	-2.0715234042553186	1.0859535531298803	1.0619297872340427	53	him
-0.23118359663865573	-0.2694575	-0.5891960592686002	-0.49797000000000013	-0.004011799137399628	-0.054735000000000034	54	him
-0.340629116465863	-0.44760833333333333	-0.8361810476190474	-0.888275	0.15891299810246678	0.18955833333333336	55	him
-0.35606711409395975	-0.29277272727272724	-0.7707621212121204	-0.7332363636363636	0.1035141928494042	0.05835454545454546	56	him
-0.18003707427830004	-0.2805842105263158	-0.3269840515885501	-0.3368315789473684	-0.16486121288692357	-0.18291315789473692	57	him
0.3304787955894829	0.21293333333333334	-0.32641941982272354	-0.20684666666666668	-0.0440238448844885	-0.13591333333333333	58	him
-0.232342876344086	-0.21904444444444449	-0.09063079847908737	-0.17264444444444446	-0.4611402531645576	-0.44436666666666663	59	him
0.36746065140844997	0.35775599999999996	0.4891605777400174	0.5216	-0.6872175675675678	-0.7941280000000001	60	him
-0.32479933774834485	-0.2879052631578947	-0.7070643693107944	-0.6928947368421052	-0.04695292587776329	-0.09609473684210527	61	him
0.1311259212198222	0.09227777777777778	-0.612513755980861	-0.5806111111111112	-0.4459880866425988	-0.5338333333333334	62	him
-0.2916143765903305	-0.38584444444444443	-0.6148681598062957	-0.5975111111111111	-0.13427786885245863	-0.16156666666666666	63	him
0.11285513373597934	-0.003580000000000004	-0.34717610693400097	-0.3102666666666668	-0.1728234323432339	-0.32376000000000005	64	him
0.11272261048304216	0.11376363636363634	-0.375702194656489	-0.34002727272727257	-0.19406423645320228	-0.2659909090909091	65	him
0.2636263806481055	0.33030714285714285	0.4335491129381217	0.4253714285714286	-0.41160911101282593	-0.44526785714285705	66	him
-0.06975983213429249	-0.029000000000000005	-0.22394702549575088	-0.25182000000000004	-0.007778979478646532	-0.045684999999999996	67	him
-0.6489080920564207	-0.7219599999999999	-0.8661186079545438	-0.8563714285714288	0.2691774564459925	0.2615828571428571	68	him
-0.20580064220183406	-0.30408666666666667	-0.5264441964285701	-0.6192133333333333	0.18000749782040154	0.19306000000000004	69	him
-0.6297097193347209	-0.6502153846153844	-1.018457191448008	-1.1202807692307692	0.7133609374999996	0.7111576923076922	70	him
-0.023286225402504475	-0.059949999999999996	-0.5550527336860664	-0.46724999999999994	-0.36924590747330926	-0.5034500000000001	71	him
-1.4017936212624587	-1.29429	-2.0293128849779993	-2.03793	1.1170313296903474	1.0494250000000003	72	him
-0.6805332773109236	-0.6081428571428571	-1.3068978090766814	-1.4045857142857143	0.10946834094368334	0.173	73	him
0.05688394736842084	0.022962500000000014	-0.10673097686375332	-0.042643750000000015	-0.5003015554115355	-0.5535000000000001	74	him
0.15582299703264083	0.18365714285714288	0.19491636636636617	0.1735571428571429	-0.5115926144756288	-0.5457571428571428	75	him
-0.1339125500667557	-0.09713750000000002	-0.9878458549222797	-1.0099875	0.3020887611749681	0.2992125	76	him
-0.8617425632911379	-0.814125	-1.8674400843881866	-2.0504375	0.659762702702704	0.67815	77	him
0.3473045402951194	0.3448	0.9623769401330369	0.9808600000000001	-0.7900351230425041	-0.7817500000000001	78	him
-0.11847173507462708	-0.2973142857142857	-0.3272590178571422	-0.5026714285714285	-0.17669135472370773	-0.09713571428571428	79	him
-1.1953646079613973	-1.200969491525424	-2.4341932296231397	-2.4737355932203395	2.0379512077294692	2.0430389830508475	80	him
0.27035503489531404	0.17159230769230766	0.06672894985808905	0.21126153846153845	-0.35590009380862964	-0.43865384615384617	81	him
0.17238315899581594	0.22316363636363637	0.07975537688442223	0.22365454545454544	-0.3960843654822329	-0.525409090909091	82	him
-0.013411177347242915	-0.08792499999999999	-0.206220523415978	-0.1567	-0.11217891061452503	-0.10488750000000001	83	him
0.06275446247464496	0.0535	-0.016312559923298265	0.05686	-0.2539330516431922	-0.33786	84	him
0.2705269513991164	0.16491111111111112	0.1706246043165468	0.1068	-0.46563589364844904	-0.4298333333333333	85	him
0.3626238251366118	0.3530538461538462	0.385637837837838	0.504476923076923	-0.6801343982960597	-0.8018692307692308	86	him
-0.7084134906231094	-0.7717473684210525	-1.4654648255813942	-1.4544421052631578	0.6866952191235072	0.6119947368421051	87	him
-0.49681906507791096	-0.5531071428571429	-0.8946130472854652	-0.7672142857142858	0.4664355029585802	0.38713571428571425	88	him
-0.3122537248028049	-0.37335	-0.30277197664720623	-0.2594857142857143	-0.21668011503697637	-0.3482071428571429	89	him
-0.20072439372325268	-0.2549375	-0.09851321525885531	-0.1045875	-0.23379728260869578	-0.37215	90	him
-0.025960865191146675	0.04564999999999997	-0.6342513170731701	-0.5841166666666666	-0.05065578947368418	-0.11958333333333333	91	him
-1.3571983370288234	-1.3328083333333334	-1.6607260040160667	-1.6709749999999997	0.5919831279620852	0.523075	92	him
-1.3770666058394199	-1.196592857142857	-1.3592126072041157	-1.2831499999999998	0.29571382978723465	0.24004285714285714	93	him
-0.6878484536082475	-0.89735	-1.2604782926829263	-1.19063	0.23866972157772653	0.18656	94	him
0.21319586575875427	0.17296666666666663	-0.06518648156577152	-0.024704166666666666	-0.37393882681564206	-0.4776458333333333	95	him
0.3877794573643407	0.34702857142857135	0.37152562070787337	0.5387761904761904	-0.4957248645720475	-0.5727666666666668	96	him
-0.07979714738510287	-0.20178749999999998	-0.6360525114155267	-0.8854500000000001	0.22011681547619072	0.41397500000000004	97	him
0.31061966824644516	0.15864375000000003	0.40013095599392895	0.4471750000000001	-0.6963336931380105	-0.75644375	98	him
0.09359253968253996	0.06865714285714286	-0.1375970992366412	-0.047542857142857095	-0.4124373846153852	-0.4759142857142856	99	him
0.18723017817371945	0.1391416666666667	-0.17550885529157667	0.15670833333333337	-0.28586102062974994	-0.3889333333333333	100	him
-0.6389074772036474	-0.724	-1.2203898726851856	-1.2023	0.37050264824409873	0.3031388888888889	101	him
0.27273440594059406	0.1609	0.05766413301662708	0.16956000000000002	-0.4642643948296124	-0.53088	102	him
-0.41343650975889745	-0.47312000000000004	-1.2471610932475894	-1.2283300000000001	0.5901437369519837	0.59525	103	him
0.552018735083532	0.4422272727272727	0.6370709563164108	0.7493545454545455	-0.8160596130592497	-0.8081727272727272	104	him
0.14796611374407587	0.04134	0.31799369369369357	0.36267000000000005	-0.398544754464286	-0.47334000000000004	105	him
0.5053470679012346	0.24119999999999994	0.8080493939393941	0.9428857142857143	-0.8930824726134582	-1.0702142857142858	106	him
-0.4894567457627126	-0.52589375	-1.3528341968911928	-1.3643750000000001	0.7312319661458327	0.7239875	107	him
-0.4648497536945809	-0.5171749999999999	-1.6129137982195834	-1.5504375000000001	0.8869524517087669	0.8585124999999999	108	him
-0.18604340937896024	-0.37761	-0.4466186666666666	-0.4065	-0.13279466275659826	-0.17657	109	him
-1.1898041020966263	-1.2518285714285715	-1.3909090517241391	-1.4449928571428572	0.34739936000000055	0.27795	110	him
-0.11000546139359696	-0.10145384615384613	-0.05242025202520255	-0.019646153846153844	-0.34336806649168894	-0.241	111	him
0.14129475394614657	0.03072799999999999	-0.11837756381549443	-0.068572	-0.4928934222631083	-0.52164	112	him
-0.28093234916559645	-0.1986875	-0.9198091812865489	-0.9455583333333332	0.0565276583034648	0.0003333333333333244	113	him
0.8111977981651376	0.43205	0.3943476868327401	0.5808	-0.8398091743119267	-0.9485666666666668	114	him
-1.146368520859671	-1.10675	-1.7938335697399517	-1.8040499999999997	0.5280421658986174	0.46953999999999996	115	him
-0.4893559153175597	-0.63778	-1.2604643529411774	-1.20248	0.1825615563298489	0.16335000000000002	116	him
-1.040129755178907	-1.207275	-1.2714756272401428	-1.2550875000000001	0.1855676056338027	0.12209999999999999	117	him
-0.18258747976254744	-0.31771000000000005	-0.7659771323914172	-0.7484799999999999	-0.19262183428869178	-0.229	118	him
-0.9267601482854503	-0.9874692307692309	-1.8525483478260882	-1.8898461538461537	0.8149772922022269	0.7957461538461538	119	him
0.3571394639556379	0.2664538461538461	0.7214820072332738	0.7702692307692308	-0.5388648793565682	-0.5963538461538462	120	him
0.3138169139465874	0.38530833333333336	0.37966120271580983	0.594575	-0.3809361784675074	-0.519525	121	him
0.11281868877166545	-0.05374117647058823	0.20053345297918157	0.275464705882353	-0.5325679505813958	-0.637435294117647	122	him
0.4171014652014656	0.34326666666666666	0.6628778359511341	0.8992666666666667	-0.7851970749542964	-0.8018000000000001	123	him
-1.0706756489493223	-0.9046727272727271	-1.1263580067189243	-1.0360181818181817	0.03980369989722503	-0.14165454545454545	124	him
-0.9363331177231565	-0.8675	-1.4325722737819009	-1.3994300000000002	-0.1426205357142858	-0.12969	125	him
0.3000344278606962	0.27734285714285717	0.13430238313473902	0.2224785714285715	-0.17903738140417472	-0.3033357142857143	126	him
-0.07684396177237177	-0.08657999999999998	-0.2598576642335764	-0.16153333333333328	-0.14189659540775934	-0.21670666666666663	127	him
-0.6298875939849626	-0.6622555555555555	-1.3660876288659787	-1.3181333333333334	1.120448554033486	1.1294444444444447	128	him
-1.1517124567474057	-1.1621119047619044	-2.6571071913580258	-2.6616714285714287	2.3499327487148456	2.3099	129	him
-0.40872319660537504	-0.430225	-0.9265763337893304	-0.8923125	0.1580641261498028	0.054974999999999996	130	him
0.3744566727605118	0.31598571428571426	0.5010565371024737	0.47765714285714284	-0.7234373626373632	-0.751057142857143	131	him
0.2235111192392097	0.12494000000000002	0.357586337625179	0.34535333333333335	-0.7205502567865004	-0.7103266666666668	132	him
-0.8411046941678532	-0.7859444444444444	-1.3114234908136482	-1.3016666666666667	0.43108327316486167	0.43027777777777776	133	him
0.16776356137797185	-0.0730758620689655	0.07178691460055121	0.09331724137931034	-0.552648701298701	-0.5749172413793103	134	him
-0.38616342494714634	-0.6436333333333334	-0.2948576305220885	-0.3834666666666666	-0.5143026266416516	-0.4904	135	him
-0.2667490437158466	-0.32972222222222225	-0.2737011780104713	-0.20965555555555557	-0.040817700258397885	-0.039088888888888874	136	him
-0.9256426202321716	-0.9482125	-2.3212997010463385	-2.4531750000000003	1.9021227866473136	1.9496875	137	him
-0.29810336322869946	-0.3050727272727273	-0.3745602798708279	-0.33755454545454544	-0.0823886221294363	-0.11853636363636365	138	him
0.3619642728904846	0.2722428571428572	0.3737674377224199	0.40722857142857144	-0.6398222816399285	-0.6774428571428571	139	him
-0.4145383860414401	-0.39439285714285716	-0.7719053719008263	-0.8205785714285714	0.18452903225806477	0.18181428571428568	140	him
-0.7953292152704143	-0.9673280000000001	-1.2580948007774526	-1.2667160000000002	0.8064114394661577	0.7447159999999999	141	him
-0.6156374015748036	-0.6075999999999999	-1.2854245697896738	-1.2652999999999999	0.3319373246024324	0.3636545454545454	142	him
-1.1515718987341796	-1.1084533333333333	-1.7944852485737575	-1.709446666666667	1.171279651623117	1.16412	143	him
0.12169077809798265	0.06551666666666668	-0.18770103675777597	-0.12470833333333335	-0.1901487006737245	-0.24587499999999993	144	him
-0.3268301657458564	-0.42478461538461537	-0.6256371399176952	-0.6578384615384615	0.07937977412731015	0.03922307692307691	145	him
-0.4998039197812206	-0.5357153846153846	-0.9381207111111103	-0.8758461538461538	0.23050730868443753	0.16806153846153846	146	him
-0.9975789400278935	-1.21776	-1.7644732542819483	-1.86022	0.8424106138107423	0.96303	147	him
-1.2039403433476399	-1.2465833333333334	-1.9427506876227887	-1.8764333333333332	1.096588709677419	1.11085	148	him
-0.2661181278839817	-0.2570470588235294	-0.5488473921442372	-0.45865882352941184	-0.09535394242803509	-0.25564705882352934	149	him
-0.24412628635346773	-0.3758272727272727	-0.6256267316017322	-0.49286363636363645	-0.05074262648008608	-0.068	150	him
-0.48569173553719014	-0.5626375	-1.2654898701298711	-1.3259625	0.6285136071887029	0.563275	151	him
-0.8696994382022482	-0.8775111111111111	-2.016221243523313	-2.0407444444444445	1.4263555555555554	1.3814111111111114	152	him
-0.5399079861111107	-0.4625625	-0.8814176182707993	-0.8591500000000001	-0.018773393124065785	-0.08858749999999999	153	him
-0.3042490548204147	-0.3147583333333334	-1.030083658969806	-1.0154250000000002	-0.13787355072463783	-0.12975833333333334	154	him
-0.07555724907063209	-0.10692142857142857	-0.6767827007943505	-0.7133857142857144	0.06532445223488158	0.04648571428571429	155	him
-0.10825797227036386	-0.21776428571428572	-0.09888358333333325	0.011650000000000002	-0.5350231920199504	-0.6110571428571429	156	him
-0.4071872500000002	-0.4590772727272727	-1.0718519596864493	-1.1092590909090907	0.9117288419913423	0.9176772727272727	157	him
-0.7915631254811385	-0.8048533333333333	-1.7932306952662722	-1.9051533333333335	0.5089428360413596	0.5390933333333333	158	him
-1.4511793711656462	-1.363661111111111	-2.3893698828394228	-2.4845722222222224	1.2757514285714289	1.3215111111111113	159	him
-0.034227002288329436	0.004330769230769243	-0.27991298701298706	-0.05727692307692307	-0.40133476394849843	-0.46966923076923073	160	him
-0.18228839869280963	-0.11853749999999999	-0.5285417956656349	-0.4819875	-0.19153981900452483	-0.2078625	161	him
0.48559024725274624	0.38253333333333334	0.6349384816753917	0.5459999999999998	-0.5967931787175993	-0.6597000000000002	162	him
0.014466865417376407	-0.03811250000000001	0.0778620431893689	0.12930625	-0.17360040849673214	-0.17545	163	him
-0.24700518828451867	-0.29206923076923086	-0.8175061256961018	-0.8133076923076923	-0.01951237942122215	-0.04353846153846154	164	him
-0.0927379388448475	-0.12978421052631578	-0.5358582556226004	-0.5921105263157895	0.17090005440696396	0.10803157894736842	165	him
-0.07026815642458097	-0.03392857142857142	-0.22246630236794188	-0.16845714285714283	-0.1575694055944057	-0.15637142857142858	166	him
0.34181032806804407	0.17242727272727273	0.20761079478054564	0.38943636363636364	-0.34956171224732474	-0.4370545454545454	167	him
0.2612540389972148	0.210025	0.5498113207547163	0.759575	-0.6545937728937714	-0.7121562499999999	168	him
-1.5121975543478288	-1.7179416666666667	-2.5176864670658725	-2.7082416666666664	1.7288182339449523	1.7724999999999997	169	him
-0.2641808016032062	-0.2871214285714286	0.07493066352571642	0.11890357142857143	-0.30924409961685917	-0.35329642857142857	170	him
-0.8306500000000006	-0.8087666666666666	-0.9827377289377283	-0.98075	0.18283586572438168	0.18736666666666668	171	him
-0.39399766407118986	-0.47683	-0.3936264088397785	-0.33334	-0.33949544973545015	-0.42282000000000003	172	him
-0.28522909090909065	-0.4761363636363637	-0.4424656989247313	-0.42616363636363636	-0.4371408695652179	-0.49568181818181817	173	him
0.09551289701636184	-0.05161666666666668	0.045783901515151555	0.13478333333333337	-0.5323237681159414	-0.6007416666666667	174	him
0.25798633818589034	0.27086363636363636	-0.36451895074946505	-0.4382818181818182	-0.2722377801494127	-0.39159090909090905	175	him
-1.214476478149101	-1.3175000000000003	-1.2980135365853662	-1.4467285714285716	1.238127104959631	1.3169714285714285	176	him
-0.16172075796726948	-0.14421428571428566	-0.6090000811688321	-0.4920142857142858	0.42147199036918037	0.4251714285714285	177	him
-0.5204584527220637	-0.48365	-1.0140356321839068	-0.9102100000000002	0.7701406513872135	0.6792499999999999	178	him
-1.0490365671641801	-1.1206571428571428	-1.5342884488448838	-1.4810142857142858	0.5027979844961243	0.3633	179	him
-0.44636674259681103	-0.5020166666666667	-0.9778915537017723	-0.8046083333333334	0.13581674975074795	0.02267499999999999	180	him
-0.023684782608695748	-0.1253714285714286	0.19809574861367873	0.2884571428571428	-0.46648351648351644	-0.5111285714285715	181	him
-0.5775023693803163	-0.5665479999999999	-0.60268491555038	-0.561076	0.18597294633077768	0.13878000000000001	182	him
-0.3226199236155321	-0.29701500000000003	-0.5376775122549021	-0.43023000000000006	0.11400656891495603	-0.03414000000000001	183	him
-1.1942138841567294	-1.1835882352941176	-2.2241831570996955	-2.449617647058824	1.5385568421052611	1.5048882352941177	184	him
-0.25869728471683523	-0.22196875000000002	-0.6105277317256966	-0.7099062500000001	-0.08340424564063671	-0.12232499999999999	185	him
0.19626307490144546	0.1821333333333333	0.3434800256081942	0.3706111111111111	-0.5495498743718584	-0.5630999999999999	186	him
-0.12194020442930169	-0.12332857142857144	-0.026767768595041513	-0.04551428571428572	-0.3339944444444448	-0.3701714285714286	187	him
0.288571726948548	0.23554782608695649	0.3813207984228688	0.4431304347826086	-0.5688620639534897	-0.6446695652173914	188	him
-0.033573925233645135	-0.15693846153846153	0.18448687050359772	0.2000461538461537	-0.4220475974614695	-0.4676153846153846	189	him
-0.5932330543933052	-0.6164357142857142	-1.6646493917274927	-1.8390714285714291	0.7969591739475762	0.7979428571428572	190	him
-0.38597357689039974	-0.48320769230769234	-1.4242740983606552	-1.3804307692307691	0.7738664500406169	0.7695846153846154	191	him
-0.4898408323959508	-0.5170727272727272	-0.4563657427937914	-0.40725454545454537	0.052260418848167525	-0.041054545454545455	192	him
-0.027319519300801266	-0.1196933333333333	-0.2884546043165462	-0.15841333333333332	-0.3024819088319094	-0.4366333333333334	193	him
-1.524217485029939	-1.50806	-2.042683801295895	-2.2476999999999996	1.081729255861366	1.1158800000000002	194	him
-0.17449676440849288	-0.25575833333333325	-0.6811842815814836	-0.6542333333333336	0.18052722820763967	0.18209166666666668	195	him
-0.23210057306590287	-0.5058444444444444	-0.6192152909336938	-0.48965555555555557	-0.0866119840213049	-0.29536666666666667	196	him
-0.5091441260744983	-0.5822750000000001	-0.8305856557377062	-0.887675	-0.005269098143235874	-0.15335000000000001	197	him
-0.9838953319502076	-1.0317947368421054	-2.1010723345588205	-2.333152631578947	1.5546377738825594	1.7484	198	him
-0.7559314745972748	-0.7815300000000001	-1.194434761904763	-1.2067899999999998	0.3919155529953917	0.34661	199	him
0.3861261290322581	0.3171285714285714	-0.07634559505409554	-0.07981428571428574	-0.37365843558282197	-0.4289571428571429	200	him
0.39910199840127963	0.33432142857142855	0.11672280701754352	0.1305357142857143	-0.5143591439688711	-0.5453785714285714	201	him
-0.8136067039106152	-0.8427545454545455	-1.3584765263157892	-1.3226090909090908	0.1840487019730013	0.1469818181818182	202	him
-0.4914899365367185	-0.6563214285714285	-0.5464096975088966	-0.5015071428571428	-0.08760462478184994	-0.12155000000000002	203	him
0.1770397676496873	0.11254285714285718	0.04871767279090169	-0.23757142857142854	-0.3514307760927741	-0.2603357142857143	204	him
0.28246455696202527	0.28599375	0.28103109882515553	0.38067500000000004	-0.4098457402234636	-0.43454374999999995	205	him
0.2470972000000002	-0.06828333333333338	-0.36807737226277304	-0.2871	-0.13730802238805961	-0.27713333333333334	206	him
-0.0428371584699452	-0.13348333333333331	-0.22119028629856918	-0.2248916666666667	-0.06041898989898989	-0.19117499999999998	207	him
0.3608681179775272	0.12359000000000002	0.5604059782608688	0.5268200000000001	-0.43424471879286725	-0.47274000000000005	208	him
-0.41391009771987003	-0.4445	-0.9091845070422527	-0.9970857142857142	0.6309459016393442	0.5686	209	him
-0.7302000000000005	-0.5578875	-1.258858757961781	-1.0295625000000002	0.8226058641975311	0.664375	210	him
0.241250925925926	0.054810000000000005	-0.28049361179361204	-0.40097000000000005	-0.23563724053724053	-0.15835000000000005	211	him
0.2843388601036272	0.20379	0.147569377382465	0.24783999999999998	-0.1570543615676359	-0.25906	212	him
-0.5355022687609072	-0.57084375	-1.1213730066445173	-1.14050625	0.7695387640449439	0.8231875000000002	213	him
-0.42338931383577066	-0.54501	-0.8648861111111118	-0.89961	0.2646379421221868	0.20688999999999996	214	him
0.2772515120967742	0.2396846153846154	-0.1441096397273614	-0.20636923076923075	-0.07700239043824696	-0.06418461538461538	215	him
0.07511213653603019	0.1391555555555556	-0.6187289411764707	-0.7619222222222222	0.1397643457382954	0.13716666666666666	216	him
-1.466765621230399	-1.6326000000000003	-1.6609397740112994	-1.6117545454545452	0.7564686070686061	0.7466090909090909	217	him
-1.0371535689535683	-1.1511666666666667	-1.7842931629392953	-1.7429952380952383	0.9138772506082733	0.8965	218	him
-0.5957967605633809	-0.6289555555555556	-1.5161047999999988	-1.5143888888888888	0.6444810026385228	0.5914333333333334	219	him
-0.0533061338289961	-0.05216666666666667	0.39815417439703193	0.25618333333333326	-0.5096954710144925	-0.4812833333333333	220	him
-0.442048275862069	-0.54584	-0.7211428571428565	-0.64231	0.10532966101694921	-0.07076	221	him
0.03637033426183849	-0.03558750000000001	-0.18411599999999964	-0.17774999999999996	-0.3776807162534434	-0.3851875	222	him
-0.06918330170777981	-0.0195	0.017800888099467154	0.1247	-0.22955581395348826	-0.34924285714285713	223	him
-0.41816977547495693	-0.4297571428571429	-1.164728455284552	-1.029	0.23611571428571426	0.13749999999999998	224	him
-0.18748409090909088	-0.26646666666666663	-1.1780315498154974	-1.0423999999999998	0.2452223985890651	0.3492166666666667	225	him
-0.1410761811023621	-0.3033166666666666	-1.0763894339622648	-1.1224333333333334	0.12413106796116508	0.15298333333333333	226	him
-0.44707627314814763	-0.5130083333333334	-0.43006692056583223	-0.4207416666666666	-0.14455036958817305	-0.16781666666666664	227	him
0.08961752212389372	0.03932857142857144	-0.3075383161512027	-0.3123428571428572	-0.24928973451327424	-0.32527142857142854	228	him
-0.4519963836477989	-0.47650000000000003	-1.1653058208955223	-1.1107714285714287	0.5533947598253269	0.5631285714285713	229	him
-1.3042815934065932	-1.2372230769230772	-1.8513345117845088	-1.8987	0.8394027309236954	0.8417230769230769	230	him
-1.6734926315789478	-1.79029	-1.9551406099518445	-1.76462	0.9271780882352948	0.81267	231	him
